"ID","S2_DRSC_Untreated_1","S2_DRSC_Untreated_3","S2_DRSC_Untreated_4","S2_DRSC_CG8144_RNAi_1","S2_DRSC_CG8144_RNAi_3","S2_DRSC_CG8144_RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0113380",2.81025886775962,2.77095265214851,2.78135601127631,33.0187380705273,31.0596629631296,36.4771850379394,1.37460035215333e-08,5.71707286660243,8.78507287117868e-13,52.6029887536602,7.86182354916679
"FBtr0112888",329.377964702311,298.070691092713,330.066972517788,519.494168324919,562.685320714269,526.630170200096,0.00706507794634039,1.08088427244678,4.51529235402339e-07,2.11533223645963,2.15088304238177
"FBtr0100575",514.545439705715,461.28512167548,579.089456472519,1321.13772546343,1634.56125425408,1063.26876972059,6.5630040851699e-07,1.97809256750364,4.19441687554796e-11,3.93971854725627,6.18289732541454
"FBtr0077247",391.81826557062,422.078736930792,392.821365153895,917.63368331409,886.278868264123,906.741182359589,4.44694116519944e-18,1.68611284159368,2.84204075234834e-22,3.21788516349184,17.3519386164018
"FBtr0332202",381.936773535544,493.126876567696,384.047252616554,1628.20238889507,1500.83002603148,1670.38032775452,4.97782341728855e-32,2.78578879434764,3.18132767769448e-36,6.89613871496035,31.3029605135646
"FBtr0301708",32.1008641226628,63.9850924840584,43.3272132712634,211.431340270589,228.583903377528,142.096320120802,0.00270861049004576,2.99094322159292,1.73107336233512e-07,7.94993586439509,2.56725344390973
"FBtr0345070",61.209423582056,50.9610752883892,51.0273865503744,338.922586867564,456.235338956811,245.347670363999,1.66609019477039e-11,3.87656234921809,1.06479848838141e-15,14.6879622334878,10.7783014915062
"FBtr0336676",4.7972203298447,1.90936130591821,1.91875691711597,32.4355990973203,25.0147335013324,48.0686329036274,0.000179961153809586,5.81650843154042,1.15013199852742e-08,56.3564343843872,3.74482123104587
"FBtr0087493",169.698718142447,269.51283759769,161.942902770755,623.47047708816,657.876352172392,496.571163550901,0.000320221705932267,2.26021145039821,2.04653739331672e-08,4.79061690976595,3.49454923316903
"FBtr0305073",258.714036990051,269.21977497265,129.761514967315,852.018368537437,974.063665875009,894.417698851973,8.75210374533737e-07,2.9602593306621,5.59347079014339e-11,7.78263841642609,6.05788754295757
"FBtr0083765",788.656161250132,843.052171743987,880.038573513806,1465.82626795885,1416.71994382914,1349.12978896217,6.08096317847793e-08,1.08586630620999,3.88634446122447e-12,2.12264970395433,7.21602762632459
"FBtr0290078",122.771949594345,65.5129332637726,108.40419513359,345.852906081779,326.680164683044,459.697509972206,3.26691565125532e-05,2.78895988033024,2.08788627293112e-09,6.91131330095186,4.4858620784622
