"ID","S2_DRSC_Untreated_1","S2_DRSC_Untreated_3","S2_DRSC_Untreated_4","S2_DRSC_CG8144_RNAi_1","S2_DRSC_CG8144_RNAi_3","S2_DRSC_CG8144_RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0306917",17252.5659127779,18377.6229633586,20960.9579321213,10226.7864404212,8543.00503432122,8859.47783389978,6.69194617222343e-10,-1.49240191443871,4.27682378233747e-14,0.355420323776869,9.17444756101514
"FBtr0070393",264.371953445938,277.384411651599,279.502924863409,110.147678057708,98.5008412247787,102.800835894239,8.10500093293693e-09,-2.02437556206814,5.17990728761867e-13,0.245811520573874,8.09124693082542
"FBtr0082790",951.392583120574,886.426016078643,1110.34490283972,548.555074718765,478.100711336426,564.59012625561,0.000112879758119985,-1.28590626068704,7.21414700070204e-09,0.41011310188909,3.94738392986381
"FBtr0073378",2134.03600122791,2009.20470251438,2462.78639661915,1350.07093695367,1189.97013228287,1337.86795629099,7.02835838611465e-05,-1.10852065818909,4.4918248776856e-09,0.463769337036417,4.15314610131111
"FBtr0089963",746.795223109647,695.768649360052,640.365786048532,196.685960597932,284.416234332308,250.812269186004,8.54833989450506e-10,-2.1783709417981,5.4632452831246e-14,0.22092507181323,9.06811821798045
"FBtr0087008",926.812511866238,1051.82559626479,1024.76018260752,616.205255531293,487.14208424846,572.855770901385,0.00016338275221484,-1.21513625199807,1.0441794095663e-08,0.430732398409358,3.78679379243816
"FBtr0339643",3661.4070631377,4423.72397830908,4206.01167331542,1896.97332182695,1081.98397422339,1340.90723825602,3.4431792170894e-06,-2.17681547515311,2.20053634376519e-10,0.221163394458459,5.46304037172828
"FBtr0300190",879.869950616754,943.928651289622,852.36423811985,89.3774523847986,70.7288696238835,96.0476352407335,5.5897643526975e-68,-4.89195910048767,3.57241921946539e-72,0.0336801155795315,67.2526065002496
"FBtr0071935",17845.8176007224,16313.2990260099,20115.7424784733,9456.06170301418,9331.69655954695,9435.17199811765,5.14459247716663e-11,-1.36114416276477,3.28790980837645e-15,0.389273445043583,10.2886490216649
"FBtr0305668",588.218266329042,614.556403950269,568.615201563536,287.1457254983,314.35148299241,244.825822797733,3.9418993467499e-06,-1.53879421352709,2.5192684519396e-10,0.344172989839692,5.40429446927758
"FBtr0080514",855.031640789563,855.067343628501,677.826929013587,273.962989752514,389.911482334264,381.56648532969,0.000243170647443885,-1.72059314863855,1.55410396525778e-08,0.303423945939834,3.61408884889967
"FBtr0345114",666.074563852293,697.307450791957,609.539474668899,360.242659695887,407.785428912746,331.066752201111,0.00155805271117194,-1.2181704021993,9.95751716732883e-08,0.429827471565419,2.80741785360577
"FBtr0075389",1626.75947774419,1631.30756208352,1993.306571211,1091.28457581779,907.077909672757,965.648044073496,0.000257211967081607,-1.19137570756782,1.64384205970222e-08,0.437885108363072,3.58970882922915
"FBtr0080838",978.704126143764,1111.01673578561,796.064121839497,346.647397207721,450.263636185047,348.520328664242,7.64354640062172e-07,-1.92633351197259,4.88499162818542e-11,0.263096960763693,6.11670509366728
"FBtr0085755",319.39817127498,384.127220488412,355.046439340502,72.9332450388388,25.880506305664,41.7806881808347,9.38429405797747e-08,-4.21370094069366,5.99750371187925e-12,0.0538951424438078,7.02759839200974
"FBtr0071105",3532.88828724455,3766.70900982877,3534.20104183408,2136.98572175967,2302.98517941674,1894.7679486727,7.11064437557309e-07,-1.11723158388051,4.54441386564395e-11,0.460977556109593,6.14809104117246
"FBtr0304933",948.030577818957,1104.85376586042,781.575946735726,430.660549934873,433.345628539141,461.540323196954,7.00478422430894e-06,-1.58245464184788,4.47675862741033e-10,0.333913275684381,5.15460523819909
"FBtr0112851",797.444646330928,726.009969578428,750.268715922078,297.593081945836,425.803420646706,253.726751606882,0.00288137133813873,-1.75746572469216,1.84148484574598e-07,0.295767261692966,2.5404007681992
"FBtr0333662",462.37042008554,474.646799408985,426.145806281092,67.068227294601,92.5633672007388,60.2569344292983,4.04946987374653e-24,-3.81102193859456,2.58801679155527e-28,0.0712472461013901,23.3926018276436
"FBtr0332851",49.0683770206378,34.0198760930811,65.8397620574445,4.02685470434086,4.04463200606142,4.02558036259351,6.4791151631095e-06,-5.16270841520434,4.14080345312807e-10,0.0279170746687466,5.18848430061364
"FBtr0100457",883.131734909021,932.616898359145,778.913081056199,75.4080339010366,108.327850726721,103.513217524048,3.48717988335457e-45,-4.58918749779056,2.22865717604305e-49,0.041544822466576,44.4575256493165
"FBtr0089484",405.924328121208,369.559670628206,396.087911461069,30.7629120686256,55.1728968466068,50.426002885598,4.35448056260069e-24,-4.50154109321097,2.78294916763641e-28,0.0441469906177411,23.361063643699
"FBtr0310647",1041.74261068186,1350.18233808505,1137.7387720157,499.842247071964,374.737623328925,255.24266561116,8.18048568297753e-05,-2.37262913229892,5.22814960246535e-09,0.193093414626088,4.08722091109941
"FBtr0087621",13191.0754670773,15806.5847994252,11211.716553783,5428.69895271338,5621.53400863552,4628.88475632918,7.78359375390513e-11,-1.96046540775218,4.97449591225483e-15,0.256945553666512,10.1088198391119
"FBtr0301450",279.376859844892,337.095439433846,376.184915198417,97.9989588058175,41.4794598596691,35.2748784765738,0.00112828217683908,-3.62921658162209,7.21085305067478e-08,0.0808159250079335,2.94758227223335
"FBtr0112532",56.768450522914,55.3298995284543,82.8414142000562,12.7825909351851,3.97633156518844,2.1996901932741,0.00515275054920516,-4.91927510386423,3.29312363341546e-07,0.0330484150935984,2.28796088174346
"FBtr0303756",262.746763167184,280.850305164627,218.00165133058,95.8554465457045,107.716449227739,100.130024135342,4.59264663607194e-05,-1.91554313371143,2.93516114020064e-09,0.265072124428249,4.3379369684527
"FBtr0070457",1283.09438606297,1416.54863095239,1292.8808649123,666.949285773686,606.173672721712,599.663064264896,1.63611822923276e-16,-1.57733539770594,1.04564340080064e-20,0.33510023474487,15.7861853165277
