target_id	length	eff_length	est_counts	tpm
FBtr0307554	3546	3364.31	0.324243	0.0115604
FBtr0307555	4528	4346.31	0	0
FBtr0070000	3537	3355.31	8.67576	0.310151
FBtr0072625	818	636.312	1	0.188507
FBtr0082880	2122	1940.31	1	0.0618197
FBtr0303833	1752	1570.31	12	0.916629
FBtr0082418	4250	4068.31	699	20.6092
FBtr0343784	1136	954.312	1135	142.661
FBtr0077679	1346	1164.31	0	0
FBtr0113304	2372	2190.31	5.49046	0.300677
FBtr0113303	2129	1947.31	3.50954	0.216179
FBtr0334534	4716	4534.31	0	0
FBtr0334533	4231	4049.31	0	0
FBtr0300273	881	699.312	41	7.03253
FBtr0088030	2927	2745.31	3.39941	0.148528
FBtr0304622	7498	7316.31	1.60059	0.0262414
FBtr0114523	1268	1086.31	33	3.64383
FBtr0082154	980	798.312	0	0
FBtr0303395	626	444.312	0	0
FBtr0303396	732	550.312	0	0
FBtr0345416	3360	3178.31	254.502	9.60489
FBtr0086746	2823	2641.31	392.498	17.8245
FBtr0087918	1191	1009.31	0	0
FBtr0078614	1167	985.312	0	0
FBtr0089105	1573	1391.31	1269.97	109.488
FBtr0333676	1584	1402.31	0.0281772	0.00241019
FBtr0340140	5277	5095.31	0	0
FBtr0071111	3920	3738.31	41.5753	1.33401
FBtr0071109	3570	3388.31	90.882	3.21731
FBtr0071110	5254	5072.31	30.5427	0.722271
FBtr0080752	4361	4179.31	3	0.0861023
FBtr0300848	4696	4514.31	0	0
FBtr0084629	1814	1632.31	262.442	19.2854
FBtr0303828	448	266.312	0	0
FBtr0310540	3716	3534.31	286.508	9.72365
FBtr0310541	4156	3974.31	126.455	3.81657
FBtr0310539	6932	6750.31	0	0
FBtr0089091	5558	5376.31	36.0371	0.804015
FBtr0074202	1462	1280.31	179	16.7701
FBtr0071975	2120	1938.31	0	0
FBtr0074186	1472	1290.31	133.179	12.3805
FBtr0074189	1317	1135.31	0	0
FBtr0074187	1389	1207.31	303.406	30.1442
FBtr0074185	1734	1552.31	4.25412	0.328722
FBtr0074188	1280	1098.31	318.161	34.7471
FBtr0070655	349	167.353	86	61.6402
FBtr0304995	5071	4889.31	288.328	7.07355
FBtr0333948	6177	5995.31	204.795	4.09738
FBtr0304993	5196	5014.31	83.3754	1.99446
FBtr0304999	3837	3655.31	0	0
FBtr0304996	5191	5009.31	1180.98	28.2789
FBtr0304998	6741	6559.31	374.055	6.84031
FBtr0304994	4907	4725.31	932.866	23.6803
FBtr0304997	4954	4772.31	256.601	6.44951
FBtr0078630	1505	1323.31	255.551	23.164
FBtr0074001	3696	3514.31	53.5514	1.8278
FBtr0340433	3171	2989.31	125.449	5.03376
FBtr0074002	2975	2793.31	0	0
FBtr0080406	913	731.312	32	5.24863
FBtr0085217	1894	1712.31	13	0.910665
FBtr0083609	1999	1817.31	259.334	17.1171
FBtr0077835	2956	2774.31	574	24.8173
FBtr0309077	570	388.312	0	0
FBtr0073460	934	752.312	181	28.8589
FBtr0071035	1634	1452.31	1	0.0825921
FBtr0306577	1617	1435.31	30.0368	2.51019
FBtr0072965	1449	1267.31	12.4246	1.17598
FBtr0331414	1689	1507.31	0	0
FBtr0072966	1245	1063.31	53.2925	6.01179
FBtr0072963	1560	1378.31	0	0
FBtr0072964	1488	1306.31	393.246	36.109
FBtr0333458	1827	1645.31	0	0
FBtr0078379	1822	1640.31	0	0
FBtr0078704	2351	2169.31	1106	61.1549
FBtr0343225	2926	2744.31	0	0
FBtr0079076	2617	2435.31	0	0
FBtr0301233	1859	1677.31	0	0
FBtr0301232	2019	1837.31	0	0
FBtr0080325	1704	1522.31	233	18.3591
FBtr0304640	468	286.312	0	0
FBtr0332368	577	395.312	0	0
FBtr0302717	1647	1465.31	0	0
FBtr0087742	1020	838.312	89	12.7345
FBtr0077193	1021	839.312	691.613	98.8413
FBtr0076793	3622	3440.31	0.842484	0.0293739
FBtr0332144	4108	3926.31	16.1575	0.493615
FBtr0334873	2620	2438.31	51.2617	2.52175
FBtr0085437	2615	2433.31	1712.35	84.4101
FBtr0085438	2623	2441.31	832.935	40.9248
FBtr0110909	2092	1910.31	3210.39	201.582
FBtr0307890	4777	4595.31	3	0.0783077
FBtr0083949	1242	1060.31	158.167	17.8929
FBtr0083948	1055	873.312	643.833	88.4306
FBtr0073037	457	275.312	3	1.30706
FBtr0301161	3466	3284.31	0	0
FBtr0333393	2073	1891.31	3	0.190264
FBtr0070781	2983	2801.31	0	0
FBtr0340495	3633	3451.31	0	0
FBtr0332644	1805	1623.31	0	0
FBtr0075971	1337	1155.31	1	0.103824
FBtr0079061	1673	1491.31	29	2.33253
FBtr0084958	1305	1123.31	13	1.38817
FBtr0310097	2627	2445.31	0	0
FBtr0299833	2969	2787.31	16.4852	0.709427
FBtr0310096	2765	2583.31	25.5573	1.18669
FBtr0310093	2699	2517.31	0	0
FBtr0301443	2708	2526.31	0	0
FBtr0299832	2217	2035.31	0	0
FBtr0310094	2753	2571.31	0	0
FBtr0301444	3263	3081.31	36.2952	1.4129
FBtr0310095	2801	2619.31	12.0613	0.552338
FBtr0303904	3104	2922.31	40.4814	1.6616
FBtr0080088	3229	3047.31	423.874	16.6847
FBtr0333412	3578	3396.31	34.6443	1.22355
FBtr0088622	2748	2566.31	37.7399	1.76396
FBtr0114598	2680	2498.31	39.2601	1.88497
FBtr0344094	1603	1421.31	0	0
FBtr0110976	1727	1545.31	134.405	10.4327
FBtr0344024	1900	1718.31	8.5708	0.598298
FBtr0110977	1732	1550.31	175.012	13.5409
FBtr0080541	5635	5453.31	1424	31.3219
FBtr0332826	2548	2366.31	0	0
FBtr0332822	2799	2617.31	0	0
FBtr0332833	2913	2731.31	0	0
FBtr0332830	5929	5747.31	0	0
FBtr0332819	3240	3058.31	0	0
FBtr0332828	3074	2892.31	0	0
FBtr0332835	3268	3086.31	0	0
FBtr0332820	2515	2333.31	0	0
FBtr0332832	3546	3364.31	0	0
FBtr0332829	3107	2925.31	0	0
FBtr0332827	3076	2894.31	0	0
FBtr0332821	3497	3315.31	0	0
FBtr0332834	2827	2645.31	0	0
FBtr0332831	5587	5405.31	1.00005	0.0221922
FBtr0332825	2802	2620.31	0	0
FBtr0332823	2956	2774.31	0	0
FBtr0332824	3056	2874.31	0	0
FBtr0087681	2030	1848.31	134	8.69617
FBtr0087684	1824	1642.31	0	0
FBtr0087683	2330	2148.31	0	0
FBtr0087682	1874	1692.31	4.6879e-07	3.32274e-08
FBtr0113450	1795	1613.31	0	0
FBtr0299543	1367	1185.31	2	0.202393
FBtr0086304	2708	2526.31	423.554	20.1104
FBtr0073369	1463	1281.31	0	0
FBtr0339484	2635	2453.31	3.04332	0.148796
FBtr0114570	2752	2570.31	0	0
FBtr0088196	2782	2600.31	0	0
FBtr0114569	2665	2483.31	0	0
FBtr0091883	413	231.312	0	0
FBtr0100046	2404	2222.31	0	0
FBtr0301034	1316	1134.31	1	0.105746
FBtr0114546	2096	1914.31	1	0.0626593
FBtr0075606	818	636.312	0	0
FBtr0300758	791	609.312	0	0
FBtr0113333	817	635.312	0	0
FBtr0334086	1026	844.312	0	0
FBtr0084111	1856	1674.31	1	0.0716411
FBtr0333555	527	345.312	0	0
FBtr0088744	792	610.312	0	0
FBtr0076183	2792	2610.31	63.3769	2.91231
FBtr0333388	3923	3741.31	92.6231	2.96957
FBtr0333389	3956	3774.31	2.05087e-06	6.51777e-08
FBtr0077648	2906	2724.31	822.932	36.2331
FBtr0302528	864	682.312	33	5.80135
FBtr0079735	1037	855.312	1	0.140241
FBtr0114539	531	349.312	1	0.343388
FBtr0114540	788	606.312	0	0
FBtr0071680	2259	2077.31	126.75	7.31888
FBtr0071681	2320	2138.31	0	0
FBtr0080033	2141	1959.31	193.241	11.8302
FBtr0074940	2384	2202.31	1326	72.2209
FBtr0075230	719	537.312	85	18.9754
FBtr0112619	2826	2644.31	0.000929402	4.21589e-05
FBtr0330221	2811	2629.31	0.999071	0.0455777
FBtr0342612	3601	3419.31	0	0
FBtr0330222	3637	3455.31	0	0
FBtr0075032	1182	1000.31	126.96	15.224
FBtr0330093	1123	941.312	0.0404591	0.00515562
FBtr0080847	2178	1996.31	34.2215	2.05621
FBtr0080846	2356	2174.31	355.952	19.6366
FBtr0080845	2005	1823.31	1224.73	80.5709
FBtr0337081	1999	1817.31	17.1445	1.1316
FBtr0080844	1893	1711.31	284.951	19.9728
FBtr0301640	1148	966.312	2.30273e-08	2.8584e-09
FBtr0078789	1133	951.312	5	0.630442
FBtr0074475	1643	1461.31	443	36.363
FBtr0074430	2719	2537.31	0	0
FBtr0334459	2724	2542.31	0	0
FBtr0074325	1366	1184.31	0	0
FBtr0345605	881	699.312	5.61696	0.96345
FBtr0076441	632	450.312	75.383	20.0798
FBtr0076622	881	699.312	1502	257.631
FBtr0072887	3544	3362.31	1	0.0356747
FBtr0330187	3544	3362.31	1	0.0356747
FBtr0075197	1354	1172.31	109.131	11.1662
FBtr0345794	1188	1006.31	0	0
FBtr0071731	1258	1076.31	0	0
FBtr0070656	3606	3424.31	29.7766	1.04304
FBtr0343574	3491	3309.31	199.223	7.22106
FBtr0079681	1454	1272.31	52	4.90239
FBtr0340633	2442	2260.31	536.97	28.4957
FBtr0074476	2689	2507.31	0	0
FBtr0346186	3297	3115.31	21.8618	0.841751
FBtr0100463	2119	1937.31	828.168	51.2764
FBtr0082923	2169	1987.31	174.83	10.5523
FBtr0309997	2055	1873.31	0	0
FBtr0082921	2316	2134.31	0	0
FBtr0344157	2535	2353.31	10.4879	0.534575
FBtr0309998	1927	1745.31	0	0
FBtr0309999	2113	1931.31	288.606	17.9246
FBtr0082922	1997	1815.31	0.076723	0.00506959
FBtr0088204	318	136.353	0	0
FBtr0087880	1124	942.312	372	47.3529
FBtr0005088	2411	2229.31	2499.29	134.476
FBtr0306102	2588	2406.31	0	0
FBtr0100533	2342	2160.31	2473.55	137.342
FBtr0339789	2757	2575.31	119.829	5.58122
FBtr0100535	2355	2173.31	127.332	7.02771
FBtr0079543	6296	6114.31	2161	42.3941
FBtr0075687	694	512.312	0	0
FBtr0082844	613	431.312	3	0.834312
FBtr0302358	1421	1239.31	3	0.290361
FBtr0089644	1510	1328.31	0	0
FBtr0089645	1580	1398.31	0	0
FBtr0086217	1626	1444.31	0	0
FBtr0344669	19353	19171.3	3.26318	0.0204168
FBtr0070742	16076	15894.3	14.9507	0.112829
FBtr0303823	642	460.312	0	0
FBtr0082181	3610	3428.31	224	7.83729
FBtr0308253	18006	17824.3	291.052	1.95865
FBtr0308255	17731	17549.3	161.28	1.10235
FBtr0078145	8225	8043.31	897.723	13.3877
FBtr0078144	17943	17761.3	0.00056452	3.81244e-06
FBtr0299837	18528	18346.3	6991.61	45.7117
FBtr0308254	17733	17551.3	29.05	0.198534
FBtr0310519	1505	1323.31	0	0
FBtr0074342	1700	1518.31	305	24.0956
FBtr0082683	1095	913.312	0	0
FBtr0085753	4066	3884.31	0	0
FBtr0086774	2799	2617.31	1092.39	50.0633
FBtr0086773	2561	2379.31	2468.61	124.451
FBtr0083145	881	699.312	1	0.171525
FBtr0071934	1742	1560.31	342.842	26.3561
FBtr0345505	1864	1682.31	55.1578	3.93277
FBtr0070508	931	749.312	8.14469	1.3038
FBtr0343600	747	565.312	311.855	66.1703
FBtr0085104	1072	890.312	0	0
FBtr0346170	1775	1593.31	7.56059e-05	5.69185e-06
FBtr0336923	8207	8025.31	1.2452	0.0186112
FBtr0071386	1762	1580.31	1.75472	0.133188
FBtr0307489	2007	1825.31	0	0
FBtr0082323	1377	1195.31	0	0
FBtr0086882	1642	1460.31	129.302	10.6208
FBtr0340278	1872	1690.31	14.6984	1.04304
FBtr0073600	1481	1299.31	153	14.1246
FBtr0091910	595	413.312	1.72632	0.501004
FBtr0079160	1396	1214.31	165	16.2987
FBtr0332037	1297	1115.31	0	0
FBtr0344127	834	652.312	13	2.39049
FBtr0080274	876	694.312	0	0
FBtr0086581	1563	1381.31	115.426	10.0233
FBtr0086580	1772	1590.31	233.574	17.6174
FBtr0085270	1246	1064.31	485	54.6602
FBtr0084713	1933	1751.31	0	0
FBtr0091879	528	346.312	0	0
FBtr0087905	2809	2627.31	9	0.410893
FBtr0302894	408	226.312	0	0
FBtr0075192	1814	1632.31	0	0
FBtr0110847	1794	1612.31	22.4884	1.67305
FBtr0110846	1800	1618.31	0.011576	0.000858016
FBtr0070199	1430	1248.31	0	0
FBtr0310612	1564	1382.31	0	0
FBtr0332974	2407	2225.31	1.07705e-05	5.80555e-07
FBtr0078041	2416	2234.31	179	9.60965
FBtr0339628	1499	1317.31	0	0
FBtr0472670	1223	1041.31	37.5	4.31965
FBtr0087896	1223	1041.31	37.5	4.31965
FBtr0075603	524	342.312	6	2.10246
FBtr0073286	4644	4462.31	642	17.2573
FBtr0346538	4779	4597.31	0	0
FBtr0290131	4246	4064.31	1.5	0.0442693
FBtr0330171	4246	4064.31	1.5	0.0442693
FBtr0085382	3369	3187.31	0	0
FBtr0335406	3448	3266.31	0	0
FBtr0085383	3566	3384.31	20	0.708856
FBtr0307343	1047	865.312	22.6699	3.14251
FBtr0075227	1064	882.312	51.8955	7.05515
FBtr0299819	3871	3689.31	15.8488	0.515288
FBtr0273349	1138	956.312	0	0
FBtr0273348	1364	1182.31	0	0
FBtr0082417	1378	1196.31	47	4.7125
FBtr0089126	5346	5164.31	881.681	20.4785
FBtr0345284	7812	7630.31	0	0
FBtr0307379	5372	5190.31	119.957	2.77225
FBtr0089125	7231	7049.31	33.5133	0.570254
FBtr0334479	5190	5008.31	34.9372	0.836749
FBtr0072759	517	335.312	55	19.6749
FBtr0345807	2360	2178.31	43.1349	2.37524
FBtr0072866	2259	2077.31	947.865	54.7322
FBtr0088816	648	466.312	105.436	27.1212
FBtr0339297	1076	894.312	10.6718	1.43135
FBtr0073837	715	533.312	3	0.674743
FBtr0112763	1339	1157.31	0	0
FBtr0345621	1267	1085.31	1	0.110521
FBtr0308082	3138	2956.31	0	0
FBtr0345116	954	772.312	0	0
FBtr0074695	3079	2897.31	7	0.289802
FBtr0084634	978	796.312	1	0.150631
FBtr0339118	1590	1408.31	3	0.255518
FBtr0083830	1220	1038.31	55	6.3538
FBtr0112367	401	219.312	2	1.09387
FBtr0332421	816	634.312	4.84207	0.915645
FBtr0088116	685	503.312	369.158	87.9779
FBtr0074683	2559	2377.31	40.4538	2.04113
FBtr0343320	2278	2096.31	653.546	37.3954
FBtr0100258	1461	1279.31	46.3737	4.34804
FBtr0333551	1603	1421.31	10.7682	0.908769
FBtr0087005	1402	1220.31	93.8581	9.2257
FBtr0087006	1764	1582.31	0	0
FBtr0076599	1547	1365.31	6	0.52713
FBtr0100025	6035	5853.31	182.682	3.74363
FBtr0329953	6035	5853.31	182.682	3.74363
FBtr0100026	7194	7012.31	350.918	6.00265
FBtr0339708	1726	1544.31	62.4016	4.84685
FBtr0300496	1834	1652.31	30.5984	2.22129
FBtr0081545	1825	1643.31	0	0
FBtr0310527	1878	1696.31	0	0
FBtr0070182	2214	2032.31	220	12.9847
FBtr0082173	1512	1330.31	112	10.0986
FBtr0336871	1381	1199.31	57.6064	5.76152
FBtr0086180	1394	1212.31	9559.39	945.833
FBtr0070446	1027	845.312	5278	748.946
FBtr0306912	1526	1344.31	0	0
FBtr0343345	1022	840.312	12.1784	1.7384
FBtr0072189	815	633.312	111.822	21.179
FBtr0072190	875	693.312	0	0
FBtr0076666	830	648.312	0	0
FBtr0091775	310	128.353	94.2877	88.1147
FBtr0071617	1027	845.312	143	20.2917
FBtr0342888	1150	968.312	0	0
FBtr0071555	462	280.312	0	0
FBtr0300563	766	584.312	0	0
FBtr0086232	1584	1402.31	514	43.966
FBtr0083085	4628	4446.31	3979.39	107.353
FBtr0082334	2062	1880.31	211.424	13.4872
FBtr0082333	2161	1979.31	462.576	28.0328
FBtr0076182	1058	876.312	2.97219	0.406833
FBtr0345692	2078	1896.31	26.0278	1.64637
FBtr0340307	4331	4149.31	150.938	4.36335
FBtr0074197	4362	4180.31	0.21788	0.00625184
FBtr0074198	4304	4122.31	0.20721	0.00602931
FBtr0074194	4077	3895.31	0.274821	0.00846266
FBtr0340305	4389	4207.31	144.838	4.12929
FBtr0345133	3987	3805.31	850.506	26.8093
FBtr0340306	4104	3922.31	292.019	8.93031
FBtr0071371	825	643.312	40	7.45825
FBtr0089427	5521	5339.31	530	11.9066
FBtr0472696	5146	4964.31	1245.05	30.0833
FBtr0472700	5050	4868.31	265.324	6.53728
FBtr0472695	4813	4631.31	137.931	3.57237
FBtr0472699	4717	4535.31	24.6954	0.653141
FBtr0472697	4849	4667.31	0	0
FBtr0472698	5182	5000.31	0	0
FBtr0110789	2175	1993.31	160.271	9.64445
FBtr0334688	2073	1891.31	2.03648e-05	1.29156e-06
FBtr0082159	1841	1659.31	45.4779	3.28754
FBtr0334687	1832	1650.31	0	0
FBtr0334689	2082	1900.31	37.2512	2.35133
FBtr0089554	7194	7012.31	350.918	6.00265
FBtr0089555	6035	5853.31	182.682	3.74363
FBtr0079371	2399	2217.31	554	29.9696
FBtr0332329	2652	2470.31	0	0
FBtr0078737	999	817.312	44	6.45748
FBtr0078338	522	340.312	0	0
FBtr0083060	2339	2157.31	0	0
FBtr0083057	2368	2186.31	74767.4	4102.03
FBtr0083059	2352	2170.31	30.6727	1.69523
FBtr0337053	2336	2154.31	113.379	6.31279
FBtr0083055	2284	2102.31	260.116	14.8412
FBtr0083056	2359	2177.31	56.2133	3.09683
FBtr0083058	2280	2098.31	6285.21	359.292
FBtr0076231	453	271.312	2	0.884219
FBtr0303599	3919	3737.31	0	0
FBtr0304724	4206	4024.31	2.72158e-08	8.11199e-10
FBtr0334749	3930	3748.31	0	0
FBtr0078496	3760	3578.31	0	0
FBtr0334750	3771	3589.31	0	0
FBtr0306597	3518	3336.31	37.0571	1.3323
FBtr0306596	3900	3718.31	6.91069e-07	2.22933e-08
FBtr0303600	4365	4183.31	28.6793	0.822331
FBtr0334748	4765	4583.31	0	0
FBtr0306595	4706	4524.31	26.2636	0.696307
FBtr0306594	3359	3177.31	0	0
FBtr0085397	2589	2407.31	693.232	34.5418
FBtr0334867	2747	2565.31	75.7684	3.5428
FBtr0332313	5967	5785.31	0.00175089	3.63021e-05
FBtr0070731	5992	5810.31	8.82055e-06	1.82094e-07
FBtr0332312	5932	5750.31	2.99824	0.0625422
FBtr0302037	2875	2693.31	0	0
FBtr0301936	244	62.4051	0	0
FBtr0073227	3207	3025.31	1657	65.6978
FBtr0301207	3272	3090.31	0	0
FBtr0086280	4005	3823.31	182.062	5.71188
FBtr0086281	3079	2897.31	553.024	22.8954
FBtr0309253	3753	3571.31	368.191	12.3664
FBtr0079810	1333	1151.31	0	0
FBtr0339985	6012	5830.31	7.5229	0.154772
FBtr0339986	6297	6115.31	83.8743	1.64516
FBtr0302109	819	637.312	15.1512	2.85163
FBtr0302294	6321	6139.31	1.48496e-07	2.90131e-09
FBtr0301513	2647	2465.31	6.77783	0.329775
FBtr0302560	5979	5797.31	1100.96	22.7795
FBtr0345528	6199	6017.31	54.7123	1.09064
FBtr0077312	3229	3047.31	231	9.09271
FBtr0070993	894	712.312	901	151.724
FBtr0085034	810	628.312	0	0
FBtr0332742	1164	982.312	5.99992	0.732646
FBtr0073363	1173	991.312	8.28138e-05	1.00205e-05
FBtr0305220	419	237.312	0	0
FBtr0080807	440	258.312	0	0
FBtr0070460	1780	1598.31	38	2.85181
FBtr0078849	2166	1984.31	232.537	14.0566
FBtr0306106	1142	960.312	676.463	84.4949
FBtr0087853	2010	1828.31	21.7656	1.42797
FBtr0339705	1926	1744.31	493.234	33.9178
FBtr0343372	398	216.312	0	0
FBtr0080252	6939	6757.31	0	0
FBtr0078059	6672	6490.31	2201.69	40.6901
FBtr0329832	6454	6272.31	77.8431	1.48864
FBtr0079505	2652	2470.31	7	0.339895
FBtr0079503	2765	2583.31	0	0
FBtr0079504	2749	2567.31	0	0
FBtr0114496	2711	2529.31	0	0
FBtr0299926	2001	1819.31	26	1.71421
FBtr0079999	2086	1904.31	1	0.0629884
FBtr0345142	2576	2394.31	867.655	43.4675
FBtr0335429	3232	3050.31	315.66	12.4129
FBtr0078936	2556	2374.31	137.6	6.95152
FBtr0335430	2585	2403.31	0	0
FBtr0078937	2900	2718.31	176.187	7.7745
FBtr0078935	2627	2445.31	720.898	35.3621
FBtr0078938	2444	2262.31	0	0
FBtr0339812	977	795.312	0	0
FBtr0299568	1445	1263.31	0	0
FBtr0086574	1536	1354.31	0	0
FBtr0100137	1455	1273.31	0	0
FBtr0303831	508	326.312	0	0
FBtr0076457	1529	1347.31	219	19.4973
FBtr0073306	1126	944.312	0	0
FBtr0089576	1585	1403.31	50.1638	4.2878
FBtr0308352	1643	1461.31	230.836	18.9478
FBtr0345536	1248	1066.31	20.6193	2.31946
FBtr0086181	886	704.312	1409.38	240.028
FBtr0333915	3103	2921.31	32	1.31392
FBtr0290198	1427	1245.31	30	2.88963
FBtr0075282	2335	2153.31	0	0
FBtr0075283	2028	1846.31	424	27.546
FBtr0075641	3133	2951.31	0	0
FBtr0331831	2974	2792.31	3	0.128871
FBtr0307388	851	669.312	0	0
FBtr0076699	461	279.312	0	0
FBtr0088662	3523	3341.31	1.86657e-08	6.70077e-10
FBtr0339287	3195	3013.31	0.486766	0.0193765
FBtr0308823	3463	3281.31	84.5132	3.08941
FBtr0299953	6153	5971.31	0	0
FBtr0299952	5918	5736.31	47.2343	0.987696
FBtr0081335	2134	1952.31	0	0
FBtr0081334	2011	1829.31	778	51.0141
FBtr0333269	5322	5140.31	0	0
FBtr0333268	5319	5137.31	0	0
FBtr0333270	5337	5155.31	50.9046	1.18441
FBtr0072642	5340	5158.31	25.0954	0.583559
FBtr0332424	4128	3946.31	0	0
FBtr0332425	4128	3946.31	0	0
FBtr0302927	4997	4815.31	0	0
FBtr0302926	4617	4435.31	0	0
FBtr0332627	896	714.312	66	11.0829
FBtr0339954	1244	1062.31	235.781	26.6229
FBtr0087622	1316	1134.31	0	0
FBtr0076192	565	383.312	1	0.312929
FBtr0071070	3420	3238.31	494	18.2981
FBtr0084935	3287	3105.31	13.3229	0.514625
FBtr0339160	3128	2946.31	9.10099e-07	3.70517e-08
FBtr0339161	3161	2979.31	462.772	18.6316
FBtr0339162	2951	2769.31	462.074	20.0142
FBtr0084937	3113	2931.31	40.8315	1.67083
FBtr0084936	2918	2736.31	1.92387e-07	8.4335e-09
FBtr0346509	402	220.312	0	0
FBtr0305907	487	305.312	0	0
FBtr0333876	4236	4054.31	135.751	4.01628
FBtr0075671	4268	4086.31	356.371	10.4609
FBtr0303342	5240	5058.31	0	0
FBtr0310575	4467	4285.31	1	0.0279908
FBtr0076726	1477	1295.31	0	0
FBtr0076727	1429	1247.31	1	0.0961664
FBtr0113425	3357	3175.31	14.6107	0.551927
FBtr0332078	3282	3100.31	0	0
FBtr0075809	2491	2309.31	19.3831	1.00679
FBtr0075806	3279	3097.31	1.81411e-06	7.0255e-08
FBtr0075807	2496	2314.31	28.1557	1.4593
FBtr0075808	2570	2388.31	92.106	4.62589
FBtr0332079	2499	2317.31	5.7445	0.297349
FBtr0308683	678	496.312	22.9332	5.54253
FBtr0074816	706	524.312	685.814	156.897
FBtr0074817	554	372.312	1503.09	484.259
FBtr0074815	740	558.312	9.97163	2.14234
FBtr0339382	6902	6720.31	2.35282e-06	4.1995e-08
FBtr0299847	6156	5974.31	0	0
FBtr0300527	6994	6812.31	415.643	7.31853
FBtr0301766	6874	6692.31	18.6492	0.334259
FBtr0299846	6273	6091.31	92.2163	1.81591
FBtr0339381	7588	7406.31	52.4916	0.850131
FBtr0299845	6877	6695.31	0	0
FBtr0330720	1034	852.312	3	0.422203
FBtr0079449	1087	905.312	0	0
FBtr0080575	831	649.312	54.0789	9.99016
FBtr0343661	1184	1002.31	0	0
FBtr0329825	1179	997.312	12.1665	1.4633
FBtr0080984	1051	869.312	159	21.9392
FBtr0091878	595	413.312	1.72632	0.501004
FBtr0077212	1785	1603.31	14	1.04739
FBtr0074400	729	547.312	0	0
FBtr0346194	1711	1529.31	0	0
FBtr0076700	561	379.312	1.16305	0.367789
FBtr0084630	2610	2428.31	270.497	13.3615
FBtr0084631	2509	2327.31	0.843749	0.0434867
FBtr0273282	2679	2497.31	875.204	42.0373
FBtr0334603	4498	4316.31	6.27519	0.174386
FBtr0273283	2581	2399.31	6.17631	0.308774
FBtr0334602	2661	2479.31	48.8896	2.36529
FBtr0334601	2592	2410.31	13.1146	0.652652
FBtr0340145	1344	1162.31	0	0
FBtr0070080	1119	937.312	2	0.255944
FBtr0075961	924	742.312	288	46.5377
FBtr0333677	958	776.312	11.2486	1.73804
FBtr0308248	1095	913.312	30.0984	3.95296
FBtr0089153	1002	820.312	132.653	19.3971
FBtr0084149	1776	1594.31	0	0
FBtr0076091	595	413.312	0	0
FBtr0333610	2227	2045.31	193	11.3187
FBtr0075346	3145	2963.31	0	0
FBtr0305618	2396	2214.31	113.168	6.13031
FBtr0077910	1762	1580.31	201.068	15.2616
FBtr0306167	2352	2170.31	25.764	1.42393
FBtr0080963	1185	1003.31	0	0
FBtr0072805	1016	834.312	51369	7385.35
FBtr0080387	903	721.312	3.20856	0.533562
FBtr0345613	929	747.312	0	0
FBtr0076649	1567	1385.31	209.825	18.168
FBtr0333114	1534	1352.31	63.1119	5.598
FBtr0330166	1561	1379.31	51.0634	4.44064
FBtr0088228	1549	1367.31	926	81.2347
FBtr0077580	1646	1464.31	1	0.0819153
FBtr0334113	1328	1146.31	97.9754	10.2521
FBtr0078481	1211	1029.31	19663	2291.4
FBtr0074806	713	531.312	13	2.93489
FBtr0304060	11334	11152.3	949	10.207
FBtr0083967	2723	2541.31	61	2.87919
FBtr0308889	2253	2071.31	0	0
FBtr0081915	1999	1817.31	2486.94	164.148
FBtr0091904	595	413.312	1.72632	0.501004
FBtr0070069	1055	873.312	1	0.13735
FBtr0091684	2704	2522.31	6	0.285332
FBtr0083228	3649	3467.31	115.81	4.00638
FBtr0344470	3301	3119.31	202.234	7.77666
FBtr0083226	3649	3467.31	115.81	4.00638
FBtr0083227	3714	3532.31	878.155	29.8202
FBtr0344717	4869	4687.31	68.9907	1.76549
FBtr0073328	765	583.312	0	0
FBtr0078501	821	639.312	0	0
FBtr0303780	1440	1258.31	26.9242	2.56656
FBtr0344843	854	672.312	108.843	19.4191
FBtr0303779	1308	1126.31	56.5764	6.02524
FBtr0081277	1116	934.312	0	0
FBtr0081278	1342	1160.31	0	0
FBtr0340267	3743	3561.31	0	0
FBtr0070985	3291	3109.31	95.3985	3.68024
FBtr0070986	3243	3061.31	0	0
FBtr0340266	3375	3193.31	0	0
FBtr0340265	3808	3626.31	0	0
FBtr0340268	3762	3580.31	7.60151	0.25467
FBtr0070984	3610	3428.31	0	0
FBtr0336460	2323	2141.31	790.901	44.3037
FBtr0080030	3499	3317.31	1981.71	71.6561
FBtr0080031	3499	3317.31	58.2857	2.10753
FBtr0332933	7969	7787.31	0.769411	0.0118514
FBtr0332932	10303	10121.3	0	0
FBtr0344828	7966	7784.31	1.23448	0.0190223
FBtr0082766	2640	2458.31	0	0
FBtr0335460	2603	2421.31	8.17971e-07	4.05215e-08
FBtr0082767	2174	1992.31	16.164	0.973173
FBtr0082769	2575	2393.31	1.29077	0.0646918
FBtr0082765	2826	2644.31	0	0
FBtr0082768	2570	2388.31	16.799	0.843703
FBtr0082770	2179	1997.31	0.746252	0.0448165
FBtr0079321	1569	1387.31	828.684	71.6495
FBtr0333351	2283	2101.31	35.3162	2.01596
FBtr0072653	1083	901.312	3	0.39925
FBtr0303156	572	390.312	26.5056	8.14564
FBtr0088117	1002	820.312	0	0
FBtr0113122	2172	1990.31	10.1164	0.609684
FBtr0072746	2002	1820.31	379.016	24.9753
